,0,1,2,3,4
9025,/reviews/albums/18550-terry-malts-nobody-realizes-this-is-nowhere/,Terry Malts,Nobody Realizes This Is Nowhere,2013,6.1
9026,/reviews/albums/18360-carcass-surgical-steel/,Carcass,Surgical Steel,2013,7.9
9027,/reviews/albums/18507-grooms-infinity-caller/,Grooms,Infinity Caller,2013,7.0
9028,/reviews/albums/18561-lil-wayne-dedication-5/,Lil Wayne,Dedication 5,2013,5.1
9029,/reviews/albums/18386-arctic-monkeys-am/,Arctic Monkeys,AM,2013,8.0
9030,/reviews/albums/18551-emily-reo-olive-juice/,Emily Reo,Olive Juice,2013,7.0
9031,/reviews/albums/18546-elizabeth-morris-optimism/,Elizabeth Morris,Optimism,2013,7.5
9032,/reviews/albums/18387-man-man-on-oni-pond/,Man Man,On Oni Pond,2013,6.4
9033,/reviews/albums/18471-bodyhead-coming-apart/,Body/Head,Coming Apart,2013,7.7
9034,/reviews/albums/18470-janelle-monae-the-electric-lady/,Janelle Monáe,The Electric Lady,2013,8.3
9035,/reviews/albums/18465-the-stepkids-troubadour/,The Stepkids,Troubadour,2013,7.3
9036,/reviews/albums/18453-mum-smilewound/,Múm,Smilewound,2013,5.7
9037,/reviews/albums/18444-goodie-mob-age-against-the-machine/,Goodie Mob,Age Against the Machine,2013,6.8
9038,/reviews/albums/18438-califone-stitches/,Califone,Stitches,2013,7.3
9039,/reviews/albums/18458-the-weeknd-kiss-land/,The Weeknd,Kiss Land,2013,6.2
9040,/reviews/albums/18435-jackson-and-his-computer-band-glow/,Jackson and His Computerband,Glow,2013,4.2
9041,/reviews/albums/18462-the-howling-wind-vortex/,The Howling Wind,Vortex,2013,7.5
9042,/reviews/albums/18505-richard-youngs-summer-on-my-mind/,Richard Youngs,Summer Through My Mind,2013,6.8
9043,/reviews/albums/18456-chelsea-wolfe-pain-is-beauty/,Chelsea Wolfe,Pain Is Beauty,2013,8.0
9044,/reviews/albums/18560-pixies-ep-1/,Pixies,EP-1,2013,1.0
9045,/reviews/albums/18466-pink-frost-sundowning/,Pink Frost,Sundowning,2013,6.8
9046,/reviews/albums/18445-coachwhips-hands-on-the-controls/,Coachwhips,Hands on the Controls,2013,7.9
9047,/reviews/albums/18436-jonathan-rado-law-and-order/,Jonathan Rado,Law and Order,2013,6.2
9048,/reviews/albums/18415-julie-ruin-run-fast/,The Julie Ruin,Run Fast,2013,7.0
9049,/reviews/albums/18451-neko-case-the-worse-things-get-the-harder-i-fight/,Neko Case,"The Worse Things Get, the Harder I Fight...",2013,8.2
9050,/reviews/albums/18504-vattnet-viskar-sky-swallower/,Vattnet Viskar,Sky Swallower,2013,8.0
9051,/reviews/albums/18437-richard-buckner-surrounded/,Richard Buckner,Surrounded,2013,7.7
9052,/reviews/albums/18452-roky-erickson-the-evil-one-dont-slander-me-gremlins-have-pictures/,Roky Erickson,The Evil One,2013,8.5
9053,/reviews/albums/18448-king-khan-and-the-shrines-idle-no-more/,King Khan and the Shrines,Idle No More,2013,6.8
9054,/reviews/albums/18447-volcano-choir-repave/,Volcano Choir,Repave,2013,7.8
9055,/reviews/albums/18450-wolfgang-voigt-zukunft-ohne-menschen/,Wolfgang Voigt,Zukunft Ohne Menschen,2013,4.4
9056,/reviews/albums/18503-holograms-forever/,Holograms,Forever,2013,7.1
9057,/reviews/albums/18454-john-wizards-john-wizards/,John Wizards,John Wizards,2013,7.4
9058,/reviews/albums/18457-okkervil-river-the-silver-gymnasium/,Okkervil River,The Silver Gymnasium,2013,6.8
9059,/reviews/albums/18443-nine-inch-nails-hesitation-marks/,Nine Inch Nails,Hesitation Marks,2013,7.0
9060,/reviews/albums/18331-vasaeleth-all-uproarious-darkness/,Vasaeleth,All Uproarious Darkness,2013,7.0
9061,/reviews/albums/18397-golden-suits-golden-suits/,Golden Suits,Golden Suits,2013,6.0
9062,/reviews/albums/18310-marcos-cabral-false-memories/,Marcos Cabral,False Memories,2013,6.5
9063,/reviews/albums/18461-icarus-line-slave-vows/,Icarus Line,Slave Vows,2013,6.9
9064,/reviews/albums/18402-bob-dylan-bootleg-series-vol-10-another-self-portrait-1969-1971/,Bob Dylan,"Bootleg Series, Vol. 10: Another Self Portrait (1969-1971)",2013,8.7
9065,/reviews/albums/18422-venom-p-stinger-1986-1991/,Venom P. Stinger,1986-1991,2013,7.3
9066,/reviews/albums/18375-modern-hut-generic-treasure/,Modern Hut,Generic Treasure,2013,4.0
9067,/reviews/albums/18431-vieux-farka-toure-mon-pays/,Vieux Farka Touré,Mon Pays,2013,8.0
9068,/reviews/albums/18442-sly-and-the-family-stone-higher/,Sly and the Family Stone,Higher!,2013,9.0
9069,/reviews/albums/18414-6-feet-beneath-the-moon/,King Krule,6 Feet Beneath the Moon,2013,7.3
9070,/reviews/albums/18440-eccentric-soul-the-forte-label/,null -index error,Eccentric Soul: The Forte Label,2013,8.2
9071,/reviews/albums/18502-pity-sex-feast-of-love/,Pity Sex,Feast of Love,2013,7.0
9072,/reviews/albums/18441-shigeto-no-better-time-than-now/,Shigeto,No Better Time Than Now,2013,6.4
9073,/reviews/albums/18501-party-supplies-tough-love/,Party Supplies,Tough Love,2013,7.4
9074,/reviews/albums/18413-belle-and-sebastian-the-third-eye-centre/,Belle and Sebastian,The Third Eye Centre,2013,7.2
9075,/reviews/albums/18400-m-geddes-gengras-collected-works-vol-1-the-moog-years/,M. Geddes Gengras,Collected Works Vol. 1 The Moog Years,2013,6.8
9076,/reviews/albums/18430-disappears-era/,Disappears,Era,2013,7.3
9077,/reviews/albums/18333-flaamingos-flaamingos/,Flaamingos,Flaamingos,2013,5.9
9078,/reviews/albums/18384-the-dodos-carrier/,The Dodos,Carrier,2013,6.8
9079,/reviews/albums/18401-forest-swords-engravings/,Forest Swords,Engravings,2013,8.5
9080,/reviews/albums/18439-lycia-quiet-moments/,Lycia,Quiet Moments,2013,7.8
9081,/reviews/albums/18347-bent-shapes-feels-weird/,Bent Shapes,Feels Weird,2013,7.0
9082,/reviews/albums/18346-gorguts-colored-sands/,Gorguts,Colored Sands,2013,8.2
9083,/reviews/albums/18385-dent-may-warm-blanket/,Dent May,Warm Blanket,2013,6.2
9084,/reviews/albums/18429-franz-ferdinand-right-thoughts-right-words-right-action/,Franz Ferdinand,"Right Thoughts, Right Words, Right Action",2013,5.4
9085,/reviews/albums/18446-exhumed-necrocracy/,Exhumed,Necrocracy,2013,7.5
9086,/reviews/albums/18432-mean-lady-love-now/,Mean Lady,Love Now,2013,6.3
9087,/reviews/albums/18424-diana-perpetual-surrender/,DIANA,Perpetual Surrender,2013,7.0
9088,/reviews/albums/18411-crocodiles-crimes-of-passion/,Crocodiles,Crimes of Passion,2013,6.9
9089,/reviews/albums/18408-julianna-barwick-nepenthe/,Julianna Barwick,Nepenthe,2013,8.5
9090,/reviews/albums/18383-still-life-still-mourning-trance/,Still Life Still,Mourning Trance,2013,6.6
9091,/reviews/albums/18364-r-stevie-moore-personal-appeal/,R. Stevie Moore,Personal Appeal,2013,7.3
9092,/reviews/albums/18188-laura-veirs-warp-and-weft/,Laura Veirs,Warp and Weft,2013,7.4
9093,/reviews/albums/18393-anna-meredith-jet-black-raider-ep/,Anna Meredith,Jet Black Raider EP,2013,7.6
9094,/reviews/albums/17921-aap-ferg-trap-lord/,A$AP Ferg,Trap Lord,2013,7.5
9095,/reviews/albums/18428-roach-gigz-roachy-balboa-round-3/,Roach Gigz,Roachy Balboa Round 3,2013,7.1
9096,/reviews/albums/18412-white-hills-so-you-are-so-youll-be/,White Hills,So You Are... So You'll Be,2013,6.2
9097,/reviews/albums/18423-the-world-is-a-beautiful-place-i-am-no-longer-afra-whenever-if-ever/,The World Is a Beautiful Place & I Am No Longer Afraid to Die,"Whenever, If Ever",2013,7.8
9098,/reviews/albums/18382-destruction-unit-deep-trip/,Destruction Unit,Deep Trip,2013,7.4
9099,/reviews/albums/18398-ty-segall-sleeper/,Ty Segall,Sleeper,2013,8.2
9100,/reviews/albums/18305-watain-the-wild-hunt/,Watain,The Wild Hunt,2013,6.7
9101,/reviews/albums/18420-jeremiah-jae-bad-jokes/,Jeremiah Jae,Bad Jokes,2013,5.6
9102,/reviews/albums/18426-chastity-belt-no-regrets/,Chastity Belt,No Regerts,2013,7.5
9103,/reviews/albums/18409-illangelo-history-of-man/,Illangelo,History of Man,2013,5.9
9104,/reviews/albums/18325-no-age-an-object/,No Age,An Object,2013,6.2
9105,/reviews/albums/18421-danny-paul-grody-between-two-worlds/,Danny Paul Grody,Between Two Worlds,2013,7.2
9106,/reviews/albums/18366-ildjarn-strength-and-anger-forest-poetry-ildjarn/,Ildjarn,Strength and Anger,2013,5.5
9107,/reviews/albums/18410-diarrhea-planet-im-rich-beyond-your-wildest-dreams/,Diarrhea Planet,I'm Rich Beyond Your Wildest Dreams,2013,6.9
9108,/reviews/albums/18381-porcelain-raft-permanent-signal/,Porcelain Raft,Permanent Signal,2013,5.8
9109,/reviews/albums/18380-earl-sweatshirt-doris/,Earl Sweatshirt,Doris,2013,8.3
9110,/reviews/albums/18406-the-delta-mirror-better-unsung/,The Delta Mirror,Better Unsung,2013,5.6
9111,/reviews/albums/18391-slow-walkers-slow-walkers/,Slow Walkers,Slow Walkers,2013,6.8
9112,/reviews/albums/18425-bitchin-bajas-bitichitronics/,Bitchin Bajas,Bitchitronics,2013,7.6
9113,/reviews/albums/18326-braids-flourishperish/,Braids,Flourish // Perish,2013,7.1
9114,/reviews/albums/18378-julia-holter-loud-city-song/,Julia Holter,Loud City Song,2013,8.6
9115,/reviews/albums/18407-jonwayne-cassette-3-the-marion-morrison-mixtape/,Jonwayne,Cassette 3: The Marion Morrison Mixtape,2013,6.9
9116,/reviews/albums/18306-surf-city-we-knew-it-was-not-going-to-be-like-this/,Surf City,We Knew It Was Not Going to Be Like This,2013,6.6
9117,/reviews/albums/18299-gogol-bordello-pura-vida-conspiracy/,Gogol Bordello,Pura Vida Conspiracy,2013,6.4
9118,/reviews/albums/18390-robbie-basho-visions-of-the-country/,Robbie Basho,Visions of the Country,2013,8.7
9119,/reviews/albums/18376-zola-jesus-versions/,Zola Jesus,Versions,2013,7.6
9120,/reviews/albums/18370-mutazione-italian-electronic-new-wave-underground-1980-1988/,null -index error,Mutazione: Italian Electronic & New Wave Underground 1980 - 1988,2013,8.2
9121,/reviews/albums/18379-pure-bathing-culture-moon-tides/,Pure Bathing Culture,Moon Tides,2013,6.8
9122,/reviews/albums/18405-billy-woods-dour-candy/,billy woods,Dour Candy,2013,7.8
9123,/reviews/albums/18419-sampha-dual-ep/,Sampha,Dual EP,2013,7.4
9124,/reviews/albums/18365-superchunk-i-hate-music/,Superchunk,I Hate Music,2013,7.8
9125,/reviews/albums/18374-the-horses-ha-waterdrawn/,The Horse's Ha,Waterdrawn,2013,7.5
9126,/reviews/albums/18377-bare-mutants-the-affliction/,Bare Mutants,The Affliction,2013,5.5
9127,/reviews/albums/18330-lustmord-the-word-as-power/,Lustmord,The Word As Power,2013,7.7
9128,/reviews/albums/18320-medicine-to-the-happy-few/,Medicine,To the Happy Few,2013,7.2
9129,/reviews/albums/18363-desertshore-mark-kozelek-and-desertshore/,Mark Kozelek||Desertshore,Mark Kozelek and Desertshore,2013,7.9
9130,/reviews/albums/18373-ras-g-back-on-the-planet/,Ras G,Back on the Planet,2013,7.8
9131,/reviews/albums/18351-dbridge-mosaic-vol-2/,dBridge,Move Way EP,2013,6.6
9132,/reviews/albums/18372-rudimental-home/,Rudimental,Home,2013,6.4
9133,/reviews/albums/18062-the-bug-filthy-ep/,The Bug,Filthy EP,2013,6.5
9134,/reviews/albums/18324-washed-out-paracosm/,Washed Out,Paracosm,2013,7.4
9135,/reviews/albums/18371-missing-monuments-missing-monuments/,Missing Monuments,Missing Monuments,2013,6.4
9136,/reviews/albums/18403-the-belle-game-ritual-tradition-habit/,The Belle Game,Ritual Tradition Habit,2013,7.2
9137,/reviews/albums/18314-edward-sharpe-edward-sharpe-the-magnetic-zeros/,Edward Sharpe & the Magnetic Zeros,Edward Sharpe & the Magnetic Zeros,2013,4.5
9138,/reviews/albums/18350-dam-funk-steve-arrington-higher/,Dâm-Funk||Steve Arrington,Higher,2013,7.3
9139,/reviews/albums/18250-raspberry-bulbs-deformed-worship/,Raspberry Bulbs,Deformed Worship,2013,8.1
9140,/reviews/albums/18358-yellow-eyes-hammer-of-night/,Yellow Eyes,Hammer of Night,2013,7.6
9141,/reviews/albums/18354-homeboy-sandman-all-that-i-hold-dear/,Homeboy Sandman,All That I Hold Dear,2013,7.2
9142,/reviews/albums/18353-pete-rock-camp-lo-80-blocks-from-tiffanys-pt-ii/,Pete Rock||Camp Lo,80 Blocks From Tiffany's Pt. II,2013,6.8
9143,/reviews/albums/18352-the-clean-vehicle/,The Clean,Vehicle,2013,8.4
9144,/reviews/albums/18323-bloc-party-the-nextwave-sessions/,Bloc Party,The Nextwave Sessions,2013,5.2
9145,/reviews/albums/18322-pop-1280-imps-of-perversion/,Pop. 1280,Imps of Perversion,2013,6.7
9146,/reviews/albums/18361-pond-hobo-rocket/,Pond,Hobo Rocket,2013,5.9
9147,/reviews/albums/18307-u-ziq-somerset-avenue-tracks-1992-1995/,µ-Ziq,Somerset Avenue Tracks (1992-1995),2013,8.0
9148,/reviews/albums/18362-prodigy-the-alchemist-albert-einstein/,Prodigy||The Alchemist,Albert Einstein,2013,8.2
9149,/reviews/albums/18389-default-genders-stop-pretending-ep/,Default Genders,Stop Pretending EP,2013,6.6
9150,/reviews/albums/18300-ken-camden-space-mirror/,Ken Camden,Space Mirror,2013,6.2
9151,/reviews/albums/18318-honey-ltd-the-complete-lhi-recordings/,Honey Ltd.,The Complete LHI Recordings,2013,5.9
9152,/reviews/albums/18308-dawn-of-midi-dysnomia/,Dawn of Midi,Dysnomia,2013,7.9
9153,/reviews/albums/18254-eric-copeland-joke-in-the-hole/,Eric Copeland,Joke in the Hole,2013,7.1
9154,/reviews/albums/18321-ultraista-remixes/,Ultraísta,Remixes,2013,6.8
9155,/reviews/albums/18224-lycus-tempest/,Lycus,Tempest,2013,7.9
9156,/reviews/albums/18348-sarah-lee-guthrie-johnny-irion-wassiac-way/,Sarah Lee Guthrie||Johnny Irion,Wassaic Way,2013,4.5
9157,/reviews/albums/18319-minks-tides-end/,Minks,Tides End,2013,5.9
9158,/reviews/albums/18316-annie-the-ar-ep/,Annie,The A&R EP,2013,7.6
9159,/reviews/albums/18317-explosions-in-the-sky-prince-avalanche-ost/,Explosions in the Sky||David Wingo,Prince Avalanche OST,2013,6.5
9160,/reviews/albums/18263-wrekmeister-harmonies-youve-always-meant-so-much-to-me/,Wrekmeister Harmonies,You've Always Meant So Much to Me,2013,7.9
9161,/reviews/albums/18093-lesbian-forestelevision/,Lesbian,Forestelevision,2013,5.0
9162,/reviews/albums/18340-soft-metals-lenses/,Soft Metals,Lenses,2013,6.0
9163,/reviews/albums/18369-kyary-pamyu-pamyu-nanda-collection/,Kyary Pamyu Pamyu,Nanda Collection,2013,6.6
9164,/reviews/albums/18293-loftus/,Loftus,Loftus,2013,8.4
9165,/reviews/albums/18068-mouth-of-the-architect-dawning/,Mouth of the Architect,Dawning,2013,8.2
9166,/reviews/albums/18344-helen-marnie-crystal-world/,Helen Marnie,Crystal World,2013,6.3
9167,/reviews/albums/18315-moderat-ii/,Moderat,II,2013,7.4
9168,/reviews/albums/18189-morne-shadows/,Morne,Shadows,2013,6.0
9169,/reviews/albums/18349-raffertie-sleep-of-reason/,Raffertie,Sleep of Reason,2013,6.2
9170,/reviews/albums/18287-true-widow-circumambulation/,True Widow,Circumambulation,2013,7.2
9171,/reviews/albums/18284-partynextdoor-partynextdoor/,PARTYNEXTDOOR,PARTYNEXTDOOR,2013,6.9
9172,/reviews/albums/18332-the-cairo-gang-tiny-rebels/,The Cairo Gang,Tiny Rebels,2013,5.6
9173,/reviews/albums/18357-crash-of-rhinos-knots/,Crash of Rhinos,Knots,2013,8.1
9174,/reviews/albums/18341-ka-the-nights-gambit/,Ka,The Night's Gambit,2013,8.0
9175,/reviews/albums/18335-whirr-around/,Whirr,Around,2013,6.2
9176,/reviews/albums/18262-mammoth-grinder-underworlds/,Mammoth Grinder,Underworlds,2013,7.3
9177,/reviews/albums/18294-the-love-language-ruby-red/,The Love Language,Ruby Red,2013,7.5
9178,/reviews/albums/18312-grant-hart-the-argument/,Grant Hart,The Argument,2013,8.0
9179,/reviews/albums/18339-baroness-live-at-maida-vale/,Baroness,Live at Maida Vale,2013,7.0
9180,/reviews/albums/18311-chance-in-search/,Chance,In Search,2013,7.7
9181,/reviews/albums/18345-nylo-indigo-summer/,Nylo,Indigo Summer,2013,6.6
9182,/reviews/albums/18343-clap-your-hands-say-yeah-little-moments-ep/,Clap Your Hands Say Yeah,Little Moments EP,2013,4.0
9183,/reviews/albums/18298-alunageorge-body-music/,AlunaGeorge,Body Music,2013,7.6
9184,/reviews/albums/18304-ikonika-aerotropolis/,Ikonika,Aerotropolis,2013,6.5
9185,/reviews/albums/18327-rl-grime-high-beams-ep/,RL Grime,High Beams EP,2013,6.8
9186,/reviews/albums/18301-taragana-pyjarama-nothing-hype/,Taragana Pyjarama,Nothing Hype,2013,6.0
9187,/reviews/albums/18285-twin-peaks-sunken/,Twin Peaks,Sunken,2013,7.1
9188,/reviews/albums/18337-future-bible-heroes-partygoing/,Future Bible Heroes,Partygoing,2013,6.3
9189,/reviews/albums/18336-kevin-gates-stranger-than-fiction/,Kevin Gates,Stranger Than Fiction,2013,7.6
9190,/reviews/albums/18175-valient-thorr-our-own-masters/,Valient Thorr,Our Own Masters,2013,7.6
9191,/reviews/albums/18302-dj-nobody-vivid-green/,Nobody,Vivid Green,2013,6.6
9192,/reviews/albums/18290-nadine-shah-love-your-dum-and-mad/,Nadine Shah,Love Your Dum and Mad,2013,7.9
9193,/reviews/albums/18228-lightning-dust-fantasy/,Lightning Dust,Fantasy,2013,5.5
9194,/reviews/albums/18296-weekend-jinx/,Weekend,Jinx,2013,6.9
9195,/reviews/albums/18269-salvia-plath-the-bardo-story/,Salvia Plath,The Bardo Story,2013,6.4
9196,/reviews/albums/18255-return-to-annihilation/,Locrian,Return to Annihilation,2013,8.0
9197,/reviews/albums/18260-palms-palms/,Palms,Palms,2013,6.5
9198,/reviews/albums/18286-hunx-and-his-punx-street-punk/,Hunx and His Punx,Street Punk,2013,7.4
9199,/reviews/albums/18297-jackson-scott-melbourne/,Jackson Scott,Melbourne,2013,7.7
9200,/reviews/albums/18131-dunkelziffer-retrospection-part-1-2-3/,Dunkelziffer,"Retrospection (Part 1, 2 & 3)",2013,6.8
9201,/reviews/albums/18174-hospital-ships-destruction-in-yr-soul/,Hospital Ships,Destruction in Yr Soul,2013,6.6
9202,/reviews/albums/18258-the-memories-love-is-the-law/,The Memories,Love Is the Law,2013,5.8
9203,/reviews/albums/18268-pet-shop-boys-electric/,Pet Shop Boys,Electric,2013,7.0
9204,/reviews/albums/18288-the-mountain-goats-all-hail-west-texas/,The Mountain Goats,All Hail West Texas,2013,9.0
9205,/reviews/albums/18240-okkyung-lee-ghil/,Okkyung Lee,Ghil,2013,7.5
9206,/reviews/albums/18159-mans-gin-rebellion-hymns/,Man's Gin,Rebellion Hymns,2013,6.1
9207,/reviews/albums/18289-roedelius-schneider-tiden/,Roedelius Schneider,Tiden,2013,6.4
9208,/reviews/albums/18207--ziq-chewed-corners/,µ-Ziq,Chewed Corners,2013,7.1
9209,/reviews/albums/18295-fuck-buttons-slow-focus/,Fuck Buttons,Slow Focus,2013,8.7
9210,/reviews/albums/18222-amon-amarth-deceiver-of-the-gods/,Amon Amarth,Deceiver of the Gods,2013,5.6
9211,/reviews/albums/18238-iasos-celestial-soul-portraits/,Iasos,Celestial Soul Portrait,2013,7.4
9212,/reviews/albums/18209-david-yow-tonight-you-look-like-a-spider/,David Yow,Tonight You Look Like a Spider,2013,6.5
9213,/reviews/albums/18251-mark-mulcahy-dear-mark-j-mulcahy-i-love-you/,Mark Mulcahy,Dear Mark J Mulcahy I Love You,2013,7.7
9214,/reviews/albums/18259-the-smashing-pumpkins-the-aeroplane-flies-high/,The Smashing Pumpkins,The Aeroplane Flies High,2013,7.0
9215,/reviews/albums/18278-hatred-surge-human-overdose/,Hatred Surge,Human Overdose,2013,7.5
9216,/reviews/albums/18265-alela-diane-about-farewell/,Alela Diane,About Farewell,2013,7.3
9217,/reviews/albums/18309-ty-dolla-ign-beach-house-2/,Ty Dolla $ign,Beach House 2,2013,6.7
9218,/reviews/albums/18257-mayer-hawthorne-where-does-this-door-go/,Mayer Hawthorne,Where Does This Door Go,2013,7.1
9219,/reviews/albums/18282-william-basinski-nocturnes/,William Basinski,Nocturnes,2013,7.5
9220,/reviews/albums/18182-good-god-aprocryphal-hymns/,null -index error,Good God! Aprocryphal Hymns,2013,7.5
9221,/reviews/albums/18292-hebronix-unreal/,Hebronix,Unreal,2013,6.7
9222,/reviews/albums/18271-gauntlet-hair-stills/,Gauntlet Hair,Stills,2013,6.8
9223,/reviews/albums/18227-slum-village-evolution/,Slum Village,Evolution,2013,5.5
9224,/reviews/albums/18256-andy-kaufman-andy-and-his-grandmother/,Andy Kaufman,Andy and His Grandmother,2013,7.2
9225,/reviews/albums/18291-mirror-to-the-soul-in-the-caribbean-1920-72/,null -index error,Mirror to the Soul in the Caribbean 1920-72,2013,7.0
9226,/reviews/albums/18199-ghost-outfit-i-want-you-to-destroy-me/,Ghost Outfit,I Want You To Destroy Me,2013,6.4
9227,/reviews/albums/18223-natasha-kmeto-crisis/,Natasha Kmeto,Crisis,2013,6.8
9228,/reviews/albums/18274-andrew-cedermark-home-life/,Andrew Cedermark,Home Life,2013,7.2
9229,/reviews/albums/18212-big-star-nothing-can-hurt-me/,Big Star,Nothing Can Hurt Me,2013,8.0
9230,/reviews/albums/18252-alex-burkat-tarot/,Alex Burkat,Tarot,2013,6.6
9231,/reviews/albums/18279-young-moe-humble-hustle-2/,Young Moe,Humble Hustle 2,2013,7.4
9232,/reviews/albums/18281-cfcf-music-for-objects-ep/,CFCF,Music for Objects EP,2013,7.3
9233,/reviews/albums/18045-devo-reissues/,Devo,Hardcore Volume 1,2013,8.6
9234,/reviews/albums/18275-david-lynch-the-big-dream/,David Lynch,The Big Dream,2013,6.3
9235,/reviews/albums/18092-summoning-old-mornings-dawn/,Summoning,Old Mornings Dawn,2013,6.9
9236,/reviews/albums/18176-steve-gunn-time-off/,Steve Gunn,Time Off,2013,7.9
9237,/reviews/albums/18229-bass-drum-of-death-bass-drum-of-death/,Bass Drum of Death,Bass Drum of Death,2013,5.9
9238,/reviews/albums/18276-joey-bada-summer-knights/,Joey Bada$$,Summer Knights,2013,6.8
9239,/reviews/albums/18245-speedy-ortiz-major-arcana/,Speedy Ortiz,Major Arcana,2013,8.4
9240,/reviews/albums/17972-calexico-spiritoso/,Calexico,Spiritoso,2013,6.8
9241,/reviews/albums/18283-jason-isbell-southeastern/,Jason Isbell,Southeastern,2013,7.7
9242,/reviews/albums/18266-kirin-j-callinan-embracism/,Kirin J Callinan,Embracism,2013,7.4
9243,/reviews/albums/18168-royksopp-late-night-tales/,Röyksopp,Late Night Tales,2013,7.4
9244,/reviews/albums/18280-ciara-ciara/,Ciara,Ciara,2013,7.3
9245,/reviews/albums/18118-melt-yourself-down-melt-yourself-down/,Melt Yourself Down,Melt Yourself Down,2013,6.4
9246,/reviews/albums/18171-keith-fullerton-whitman-floris-vanhoof-split-lp/,Keith Fullerton Whitman||Floris Vanhoof,Split LP,2013,6.8
9247,/reviews/albums/18261-blondes-swisher/,Blondes,Swisher,2013,7.9
9248,/reviews/albums/18272-freddie-gibbs-esgn/,Freddie Gibbs,ESGN,2013,6.9
9249,/reviews/albums/18248-daughn-gibson-me-moan/,Daughn Gibson,Me Moan,2013,6.3
9250,/reviews/albums/18239-ruby-pins-ruby-pins/,Ruby Pins,Ruby Pins,2013,7.0
9251,/reviews/albums/18203-people-of-the-north-sub-contra/,People of the North,Sub Contra,2013,6.5
9252,/reviews/albums/18217-ooooo-without-your-love/,oOoOO,Without Your Love,2013,6.7
9253,/reviews/albums/18249-robert-pollard-honey-locust-honky-tonk/,Robert Pollard,Honey Locust Honky Tonk,2013,7.4
9254,/reviews/albums/18267-araabmuzik-the-remixes-vol-1/,AraabMuzik,"The Remixes, Vol. 1",2013,7.2
9255,/reviews/albums/18244-daniel-wohl-corps-exquis/,Daniel Wohl,Corps Exquis,2013,7.9
9256,/reviews/albums/18112-jan-st-werner-blaze-colour-burn/,Jan St. Werner,Blaze Colour Burn,2013,6.7
9257,/reviews/albums/18097-carl-craig-masterpiece/,Carl Craig,Masterpiece,2013,7.3
9258,/reviews/albums/18246-new-order-live-at-bestival-2012/,New Order,Live at Bestival 2012,2013,6.4
9259,/reviews/albums/18247-jay-z-magna-carta-holy-grail/,JAY-Z,Magna Carta Holy Grail,2013,5.8
9260,/reviews/albums/17934-katie-got-bandz-drillary-clinton/,Katie Got Bandz,Drillary Clinton,2013,5.5
9261,/reviews/albums/18210-the-drum-contact/,The-Drum,Contact,2013,7.5
9262,/reviews/albums/18264-migos-yrn-young-rich-niggas/,Migos,Y.R.N. (Young Rich Niggas),2013,7.4
9263,/reviews/albums/18190-townes-van-zandt-high-low-and-in-between-the-late-great-townes-van-zandt-sunshine-boy-the-unheard-studio-sessions-and-demos-1971-1972/,Townes Van Zandt,"High, Low and in Between",2013,8.8
9264,/reviews/albums/18184-james-holden-the-inheritors/,James Holden,The Inheritors,2013,8.2
9265,/reviews/albums/18218-tnt-subhead-ecstasy-release/,TNT Subhead,Ecstasy & Release,2013,7.3
9266,/reviews/albums/18237-knx-anthology/,Knx,Anthology,2013,7.6
9267,/reviews/albums/18163-css-planta/,CSS,Planta,2013,5.0
9268,/reviews/albums/18164-airhead-for-years/,Airhead,For Years,2013,7.0
9269,/reviews/albums/18219-run-the-jewels-run-the-jewels/,Run the Jewels,Run the Jewels,2013,8.5
9270,/reviews/albums/18162-hailu-mergia-hailu-mergia-and-his-classical-instrument/,Hailu Mergia,Hailu Mergia and His Classical Instrument,2013,7.4
9271,/reviews/albums/17893-power-trip-manifest-decimation/,Power Trip,Manifest Decimation,2013,8.0
9272,/reviews/albums/18236-iamsu-kilt-ii/,Iamsu!,Kilt II,2013,7.5
9273,/reviews/albums/18206-beady-eye-be/,Beady Eye,BE,2013,5.8
9274,/reviews/albums/18243-daftside-random-access-memories-memories/,Daftside,Random Access Memories Memories,2013,7.2
9275,/reviews/albums/18233-noisem-agony-defined/,Noisem,Agony Defined,2013,7.6
9276,/reviews/albums/18241-spectrals-sob-story/,Spectrals,Sob Story,2013,6.5
9277,/reviews/albums/18221-matias-aguayo-the-visitor/,Matias Aguayo,The Visitor,2013,5.9
9278,/reviews/albums/18214-the-ex-brass-unbound-enormous-door/,The Ex & Brass Unbound,Enormous Door,2013,8.1
9279,/reviews/albums/18215-wale-the-gifted/,Wale,The Gifted,2013,5.1
9280,/reviews/albums/18100-integrity-suicide-black-snake/,Integrity,Suicide Black Snake,2013,6.7
9281,/reviews/albums/18196-noah-and-the-whale-heart-of-nowhere/,Noah and the Whale,Heart of Nowhere,2013,5.0
9282,/reviews/albums/18039-matthew-herbert-the-end-of-silence/,Matthew Herbert,The End of Silence,2013,7.1
9283,/reviews/albums/18220-mavis-staples-one-true-vine/,Mavis Staples,One True Vine,2013,7.4
9284,/reviews/albums/18195-austra-olympia/,Austra,Olympia,2013,7.2
9285,/reviews/albums/18147-roomrunner-ideal-cities/,Roomrunner,Ideal Cities,2013,7.4
9286,/reviews/albums/18117-serengeti-kenny-dennis-lp/,Serengeti,Kenny Dennis LP,2013,7.8
9287,/reviews/albums/18170-mick-harvey-four-acts-of-love/,Mick Harvey,FOUR (Acts of Love),2013,6.8
