pitchfork_id,artist,album,score,link,release_year
10646,Lil Wayne,Rebirth,4.5,https://pitchfork.com/reviews/albums/13116-rebirth/,2010.0
10647,Anna Ternheim,Leaving on a Mayday,7.5,https://pitchfork.com/reviews/albums/13889-leaving-on-a-mayday/,2009.0
10648,Kevin Barker,You & Me,5.9,https://pitchfork.com/reviews/albums/13890-you-me/,2010.0
10649,Various Artists,"Tumbélé! Biguine, Afro and Latin Sounds From The French Caribbean, 1963-1974",8.5,https://pitchfork.com/reviews/albums/13538-tumbele-biguine-afro-and-latin-sounds-from-the-french-caribbean-1963-1974/,2009.0
10650,Malachai,Ugly Side of Love,7.5,https://pitchfork.com/reviews/albums/13867-ugly-side-of-love/,2009.0
10651,Midlake,The Courage of Others,3.6,https://pitchfork.com/reviews/albums/13885-the-courage-of-others/,2010.0
10652,Nmperign,Ommatidia,7.4,https://pitchfork.com/reviews/albums/13776-ommatidia/,2009.0
10653,Oneohtrix Point Never,Rifts,8.0,https://pitchfork.com/reviews/albums/13896-rifts/,2009.0
10654,The Brunettes,Paper Dolls,5.3,https://pitchfork.com/reviews/albums/13888-paper-dolls/,2009.0
10655,The House of Love,The House of Love,8.2,https://pitchfork.com/reviews/albums/13853-the-house-of-love-the-german-album/,2009.0
10656,Fucked Up,Couple Tracks,6.8,https://pitchfork.com/reviews/albums/13860-couple-tracks/,2010.0
10657,Saviours,Accelerated Living,6.6,https://pitchfork.com/reviews/albums/13729-accelerated-living/,2009.0
10658,AGF,Einzelkämpfer,7.3,https://pitchfork.com/reviews/albums/13785-einzelkampfer/,2009.0
10659,Class Actress,Journal of Ardency,7.0,https://pitchfork.com/reviews/albums/13847-journal-of-ardency/,2010.0
10660,Lightspeed Champion,Life Is Sweet! Nice to Meet You,6.7,https://pitchfork.com/reviews/albums/13834-life-is-sweet-nice-to-meet-you/,2010.0
10661,Los Campesinos!,Romance Is Boring,8.3,https://pitchfork.com/reviews/albums/13879-romance-is-boring/,2010.0
10662,The Orkustra,Adventures in Experimental Electric Orchestra from the San Francisco Psychedelic Underground,7.0,https://pitchfork.com/reviews/albums/13850-adventures-in-experimental-electric-orchestra-from-the-san-francisco-psychedelic-underground/,2010.0
10663,Good Shoes,"No Hope, No Future",5.8,https://pitchfork.com/reviews/albums/13781-no-hope-no-future/,2010.0
10664,Etienne Jaumet,Night Music,7.5,https://pitchfork.com/reviews/albums/13874-night-music/,2009.0
10665,Clipd Beaks,To Realize,7.7,https://pitchfork.com/reviews/albums/13881-to-realize/,2010.0
10666,Various Artists,Stroke: Songs for Chris Knox,8.2,https://pitchfork.com/reviews/albums/13859-stroke-songs-for-chris-knox/,2009.0
10667,Various Artists,Forge Your Own Chains: Heavy Psychedelic Ballads and Dirges 1968-1974,6.4,https://pitchfork.com/reviews/albums/13858-forge-your-own-chains-heavy-psychedelic-ballads-and-dirges-1968-1974/,2009.0
10668,AU,Versions,7.6,https://pitchfork.com/reviews/albums/13866-versions/,2009.0
10669,Retribution Gospel Choir,2,7.3,https://pitchfork.com/reviews/albums/13841-2/,2010.0
10670,The HotRats,Turn Ons,4.0,https://pitchfork.com/reviews/albums/13817-turn-ons/,2009.0
10671,Charlotte Gainsbourg,IRM,8.4,https://pitchfork.com/reviews/albums/13878-irm/,2009.0
10672,YellowFever,YellowFever,7.2,https://pitchfork.com/reviews/albums/13865-yellow-fever/,2010.0
10673,Barton Carroll,Together You and I,7.4,https://pitchfork.com/reviews/albums/13769-together-you-and-i/,2010.0
10674,Various Artists,Pop Ambient 2010,5.7,https://pitchfork.com/reviews/albums/13863-pop-ambient-2010/,2010.0
10675,Buraka Som Sistema,FabricLive 49,6.7,https://pitchfork.com/reviews/albums/13814-fabriclive-49/,2009.0
10676,The Magnetic Fields,Realism,6.0,https://pitchfork.com/reviews/albums/13876-realism/,2010.0
10677,Jaga Jazzist,One-Armed Bandit,6.9,https://pitchfork.com/reviews/albums/13822-one-armed-bandit/,2010.0
10678,Various Artists,The Biggest Ragga Dancehall Anthems 2009,7.5,https://pitchfork.com/reviews/albums/13831-the-biggest-ragga-dancehall-anthems-2009-the-biggest-reggae-one-drop-anthems-2009/,2009.0
10679,BOAT,Setting the Paces,7.5,https://pitchfork.com/reviews/albums/13816-setting-the-paces/,2009.0
10680,Delphic,Acolyte,5.0,https://pitchfork.com/reviews/albums/13873-acolyte/,2010.0
10681,Beach House,Teen Dream,9.0,https://pitchfork.com/reviews/albums/13872-teen-dream/,2010.0
10682,Red Krayola With Art & Language,Five American Portraits,6.2,https://pitchfork.com/reviews/albums/13854-five-american-portraits/,2010.0
10683,Rachel Grimes,Book of Leaves,7.1,https://pitchfork.com/reviews/albums/13798-book-of-leaves/,2009.0
10684,Pit Er Pat,The Flexible Entertainer,6.1,https://pitchfork.com/reviews/albums/13825-the-flexible-entertainer/,2010.0
10685,The Notwist,Sturm,3.4,https://pitchfork.com/reviews/albums/13856-sturm/,2009.0
10686,Four Tet,There Is Love in You,8.6,https://pitchfork.com/reviews/albums/13861-there-is-love-in-you/,2010.0
10687,Monolake,Silence,7.8,https://pitchfork.com/reviews/albums/13855-silence/,2009.0
10688,Franco & le Tout Puissant OK Jazz,"Francophonic, Vol. 2: 1980-1989",8.7,https://pitchfork.com/reviews/albums/13820-francophonic-vol-2-1980-1989/,2009.0
10689,Mount Eerie,Black Wooden EP,7.0,https://pitchfork.com/reviews/albums/13829-black-wooden-ep/,2010.0
10690,Basement Jaxx,Zephyr EP,7.0,https://pitchfork.com/reviews/albums/13857-zephyr-ep/,2009.0
10691,Various Artists,Diplo Presents: Free Gucci (Best of The Cold War Mixtapes),5.9,https://pitchfork.com/reviews/albums/13845-diplo-presents-free-gucci-best-of-the-cold-war-mixtapes/,2010.0
10692,Krallice,Dimensional Bleedthrough,8.0,https://pitchfork.com/reviews/albums/13840-dimensional-bleedthrough/,2009.0
10693,Trans Am,What Day Is it Tonight?,7.2,https://pitchfork.com/reviews/albums/13788-what-day-is-it-tonight/,2009.0
10694,Edward Sharpe & the Magnetic Zeros,Up From Below,4.1,https://pitchfork.com/reviews/albums/13852-up-from-below/,2009.0
10695,Eels,End Times,3.9,https://pitchfork.com/reviews/albums/13835-end-times/,2010.0
10696,Surfer Blood,Astro Coast,8.2,https://pitchfork.com/reviews/albums/13844-astro-coast/,2010.0
10697,Felix,You Are the One I Pick,7.1,https://pitchfork.com/reviews/albums/13637-you-are-the-one-i-pick/,2009.0
10698,Kaito,Trust,5.1,https://pitchfork.com/reviews/albums/13842-trust/,2009.0
10699,Portastatic,Make It Sound in Tune,7.2,https://pitchfork.com/reviews/albums/13846-make-it-sound-in-tune/,2009.0
10700,Aziz Ansari,Intimate Moments for a Sensual Evening,8.1,https://pitchfork.com/reviews/albums/13832-intimate-moments-for-a-sensual-evening/,2010.0
10701,Lindstrøm & Christabelle,Real Life Is No Cool,8.1,https://pitchfork.com/reviews/albums/13848-real-life-is-no-cool/,2010.0
10702,Robin Guthrie,Carousel,6.5,https://pitchfork.com/reviews/albums/13536-carousel/,2009.0
10703,Various Artists,Underwater Peoples Winter Review,7.3,https://pitchfork.com/reviews/albums/13824-underwater-peoples-winter-review/,2009.0
10704,Underworld Vs. the Misterons,Athens,4.9,https://pitchfork.com/reviews/albums/13833-athens/,2009.0
10705,"Roy Montgomery, Grouper",Roy Montgomery/Grouper,7.8,https://pitchfork.com/reviews/albums/13837-roy-montgomerygrouper/,2010.0
10706,Spoon,Transference,7.8,https://pitchfork.com/reviews/albums/13839-transference/,2010.0
10707,Apse,Climb Up,4.3,https://pitchfork.com/reviews/albums/13819-climb-up/,2009.0
10708,Laura Veirs,July Flame,7.5,https://pitchfork.com/reviews/albums/13783-july-flame/,2010.0
10709,Freedy Johnston,Rain on the City,6.7,https://pitchfork.com/reviews/albums/13815-rain-on-the-city/,2010.0
10710,RJD2,The Colossus,6.8,https://pitchfork.com/reviews/albums/13801-the-colossus/,2010.0
10711,"The Flaming Lips, Stardeath and White Dwarfs",The Dark Side of the Moon,5.2,https://pitchfork.com/reviews/albums/13836-the-dark-side-of-the-moon/,2009.0
10712,Jason Boesel,Hustler's Son,5.5,https://pitchfork.com/reviews/albums/13828-hustlers-son/,2010.0
10713,Immortal,All Shall Fall,7.1,https://pitchfork.com/reviews/albums/13671-all-shall-fall/,2009.0
10714,Lou Reed,Legendary Hearts,6.9,https://pitchfork.com/reviews/albums/13827-legendary-hearts-new-sensations/,2009.0
10715,David Lang,The Little Match Girl Passion,8.5,https://pitchfork.com/reviews/albums/13775-the-little-match-girl-passion/,2009.0
10716,Owen Pallett,Heartland,8.6,https://pitchfork.com/reviews/albums/13830-heartland/,2010.0
10717,Eddy Current Suppression Ring,Eddy Current Suppression Ring,8.1,https://pitchfork.com/reviews/albums/13667-eddy-current-suppression-ring-primary-colours/,2009.0
10718,Radio Slave,Fabric 48,7.1,https://pitchfork.com/reviews/albums/13791-fabric-48/,2009.0
10719,Badly Drawn Boy,Is There Nothing We Could Do?,6.6,https://pitchfork.com/reviews/albums/13826-is-there-nothing-we-could-do/,2009.0
10720,Bonny Billy and the Picket Line,Funtown Comedown,7.3,https://pitchfork.com/reviews/albums/13803-funtime-comedown/,2009.0
10721,Animal Collective,Campfire Songs,7.2,https://pitchfork.com/reviews/albums/13818-campfire-songs/,2010.0
10722,Luigi Archetti & Bo Wiget,Low Tide Digitals III,7.7,https://pitchfork.com/reviews/albums/13569-low-tide-digitals-iii/,2009.0
10723,James Husband,A Parallax I,6.0,https://pitchfork.com/reviews/albums/13690-a-parallax-i/,2009.0
10724,Cornershop,Judy Sucks a Lemon for Breakfast,7.3,https://pitchfork.com/reviews/albums/13813-judy-sucks-a-lemon-for-breakfast/,2009.0
10725,Real Estate,Reality EP,7.5,https://pitchfork.com/reviews/albums/13786-reality-ep/,2009.0
10726,Lady Gaga,The Fame Monster,7.8,https://pitchfork.com/reviews/albums/13823-the-fame-monster/,2009.0
10727,Oh No Ono,Eggs,6.8,https://pitchfork.com/reviews/albums/13792-eggs/,2009.0
10728,Untold,Gonna Work Out Fine,7.8,https://pitchfork.com/reviews/albums/13770-gonna-work-out-fine/,2009.0
10729,G-Side,Huntsville International,7.7,https://pitchfork.com/reviews/albums/13812-hunstville-international/,2009.0
10730,Fela Kuti,Fela: The Best of the Black President,8.1,https://pitchfork.com/reviews/albums/13660-fela-the-best-of-the-black-president/,2009.0
10731,Kanye West,VH1 Storytellers,4.9,https://pitchfork.com/reviews/albums/13821-vh1-storytellers/,2010.0
10732,Klimek,Movies Is Magic,6.3,https://pitchfork.com/reviews/albums/13806-movies-is-magic/,2009.0
10733,Grooms,Rejoicer,6.4,https://pitchfork.com/reviews/albums/13787-rejoicer/,2009.0
10734,Imaad Wasif,The Voidist,7.7,https://pitchfork.com/reviews/albums/13804-the-voidist/,2009.0
10735,Gucci Mane,The Burrprint: The Movie 3-D,8.4,https://pitchfork.com/reviews/albums/13793-the-burrprint-the-movie-3-d-the-state-vs-radric-davis/,2009.0
10736,Vampire Weekend,Contra,8.6,https://pitchfork.com/reviews/albums/13807-contra/,2010.0
10737,Laarks,An Exaltation of Laarks,6.6,https://pitchfork.com/reviews/albums/13743-an-exaltation-of-laarks/,2009.0
10738,The Mantles,The Mantles,6.8,https://pitchfork.com/reviews/albums/13796-the-mantles/,2009.0
10739,24-Carat Black,Gone: The Promises Of Yesterday,7.9,https://pitchfork.com/reviews/albums/13779-gone-the-promises-of-yesterday/,2009.0
10740,Ben Frost,By the Throat,8.4,https://pitchfork.com/reviews/albums/13809-by-the-throat/,2009.0
10741,Young Money,We Are Young Money,7.4,https://pitchfork.com/reviews/albums/13810-we-are-young-money/,2009.0
10742,Mincemeat or Tenspeed,Strange Gods,7.0,https://pitchfork.com/reviews/albums/13777-strange-gods/,2009.0
10743,Eliane Radigue,Triptych,8.0,https://pitchfork.com/reviews/albums/13661-triptych-vice-versa-etc/,2009.0
10744,The Mayfair Set,Young One,6.8,https://pitchfork.com/reviews/albums/13799-young-one/,2009.0
10745,Various Artists,ATL RMX,5.6,https://pitchfork.com/reviews/albums/13797-atl-rmx/,2009.0
10746,DOOM,Gazzillion Ear EP,7.2,https://pitchfork.com/reviews/albums/13800-gazzillion-ear-ep/,2010.0
10747,Radian,Chimeric,7.0,https://pitchfork.com/reviews/albums/13782-chimeric/,2009.0
10748,Redshape,The Dance Paradox,7.3,https://pitchfork.com/reviews/albums/13802-the-dance-paradox/,2009.0
10749,Black to Comm,Alphabet 1968,7.8,https://pitchfork.com/reviews/albums/13789-alphabet-1968/,2009.0
10750,Bell Orchestre,Who Designs Nature's How,5.5,https://pitchfork.com/reviews/albums/13795-who-designs-natures-how/,2009.0
10751,Lupe Fiasco,Enemy of the State: A Love Story,7.6,https://pitchfork.com/reviews/albums/13794-enemy-of-the-state-a-love-story/,2009.0
10752,Ahleuchatistas,Of the Body Prone,7.3,https://pitchfork.com/reviews/albums/13633-of-the-body-prone/,2009.0
10753,Joakim,Milky Ways,6.8,https://pitchfork.com/reviews/albums/13748-milky-ways/,2009.0
10754,Eugene Mirman,God Is a Twelve-Year-Old Boy With Asperger's,7.4,https://pitchfork.com/reviews/albums/13784-god-is-a-twelve-year-old-boy-with-aspergers/,2009.0
10755,James Brown,"The Singles, Vol. 8: 1972-1973",8.4,https://pitchfork.com/reviews/albums/13774-the-singles-vol-8-1972-1973/,2009.0
10756,The Tough Alliance,Prison Break EP,7.6,https://pitchfork.com/reviews/albums/13772-prison-break-ep/,2009.0
10757,Brett Anderson,Slow Attack,7.0,https://pitchfork.com/reviews/albums/13761-slow-attack/,2009.0
10758,Various Artists,Kitsuné Maison 8,7.0,https://pitchfork.com/reviews/albums/13773-kitsune-maison-8/,2009.0
10759,Editors,In This Light and on This Evening,3.7,https://pitchfork.com/reviews/albums/13597-in-this-light-and-on-this-evening/,2009.0
10760,Woody Guthrie,My Dusty Road,7.3,https://pitchfork.com/reviews/albums/13778-my-dusty-road/,2009.0
10761,R. Kelly,Untitled,4.8,https://pitchfork.com/reviews/albums/13790-untitled/,2009.0
10762,Various Artists,"Fire in My Bones: Raw + Rare + Otherworldly African-American Gospel, 1944-2007",8.4,https://pitchfork.com/reviews/albums/13759-fire-in-my-bones-raw-rare-otherworldly-african-american-gospel-1944-2007/,2009.0
10763,Omar Rodriguez-López,Xenophanes,5.7,https://pitchfork.com/reviews/albums/13763-xenophanes/,2009.0
10764,Turbo Fruits,Echo Kid,6.4,https://pitchfork.com/reviews/albums/13768-echo-kid/,2009.0
10765,The Rakes,Klang,6.1,https://pitchfork.com/reviews/albums/13755-klang/,2009.0
10766,Neil Young,Neil Young,7.8,https://pitchfork.com/reviews/albums/13771-neil-young-everybody-knows-this-is-nowhere-after-the-gold-rush-harvest/,1968.0
10767,Doomriders,Darkness Come Alive,7.5,https://pitchfork.com/reviews/albums/13575-darkness-come-alive/,2009.0
10768,Tape Deck Mountain,Ghost,5.1,https://pitchfork.com/reviews/albums/13757-ghost/,2009.0
10769,Baaba Maal,Television,5.8,https://pitchfork.com/reviews/albums/13760-television/,2009.0
10770,Various Artists,Fantastic Mr. Fox OST,7.1,https://pitchfork.com/reviews/albums/13758-fantastic-mr-fox-ost/,2009.0
10771,Clipse,Til the Casket Drops,6.2,https://pitchfork.com/reviews/albums/13767-til-the-casket-drops/,2009.0
10772,Peverelist,Jarvik Mindstate,5.5,https://pitchfork.com/reviews/albums/13765-jarvik-mindstate/,2009.0
10773,ARMS,Kids Aflame,6.1,https://pitchfork.com/reviews/albums/13751-kids-aflame/,2009.0
10774,Dappled Cities,Zounds,7.8,https://pitchfork.com/reviews/albums/13623-zounds/,2009.0
10775,Sea Wolf,"White Water, White Bloom",5.0,https://pitchfork.com/reviews/albums/13749-white-water-white-bloom/,2009.0
10776,Lowell Brams,Music For Insomnia,5.3,https://pitchfork.com/reviews/albums/13766-music-for-insomnia/,2009.0
10777,Various Artists,Light: On the South Side,8.3,https://pitchfork.com/reviews/albums/13736-light-on-the-south-side/,2009.0
10778,Electrik Red,"How to Be a Lady, Volume 1",8.2,https://pitchfork.com/reviews/albums/13606-how-to-be-a-lady-volume-1/,2009.0
10779,Supersilent,9,5.7,https://pitchfork.com/reviews/albums/13756-9/,2009.0
10780,M.A.N.D.Y.,Renaissance: The Mix Collection,7.0,https://pitchfork.com/reviews/albums/13764-renaissance-the-mix-collection/,2009.0
10781,Elvis Presley,Elvis 75: Good Rockin' Tonight,9.0,https://pitchfork.com/reviews/albums/13762-elvis-75-good-rockin-tonight/,2009.0
10782,Pink Skull,Endless Bummer,7.3,https://pitchfork.com/reviews/albums/13699-endless-bummer/,2009.0
10783,Oh No,Dr. No's Ethiopium,7.7,https://pitchfork.com/reviews/albums/13745-dr-nos-ethiopium/,2009.0
10784,Mulatu Astatke,New York-Addis-London: The Story of Ethio Jazz 1965-1975,9.0,https://pitchfork.com/reviews/albums/13678-new-york-addis-london-the-story-of-ethio-jazz-1965-1975/,2009.0
10785,Elbow,Asleep in the Back [Deluxe Edition],8.4,https://pitchfork.com/reviews/albums/13728-asleep-in-the-back-deluxe-edition/,2009.0
10786,Lifter Puller,Lifter Puller,6.5,https://pitchfork.com/reviews/albums/13744-lifter-puller-half-dead-and-dynamite-the-entertainment-and-arts-ep-fiestas-and-fiascos-slips-backwards/,2009.0
10787,Pyramids With Nadja,Pyramids With Nadja,7.2,https://pitchfork.com/reviews/albums/13669-pyramids-with-nadja/,2009.0
10788,OOIOO,Armonico Hewa,7.4,https://pitchfork.com/reviews/albums/13750-armonico-hewa/,2009.0
10789,Luciano,Tribute to the Sun,8.3,https://pitchfork.com/reviews/albums/13585-tribute-to-the-sun/,2009.0
10790,Various Artists,Score! The Remixes!,6.3,https://pitchfork.com/reviews/albums/13754-score-the-remixes-the-merge-records-companion/,2009.0
10791,Neil Young,Dreamin' Man,5.0,https://pitchfork.com/reviews/albums/13708-dreamin-man/,2009.0
10792,Princeton,Cocoon of Love,5.9,https://pitchfork.com/reviews/albums/13677-cocoon-of-love/,2009.0
10793,GusGus,24/7,6.9,https://pitchfork.com/reviews/albums/13674-247/,2009.0
10794,Julianna Barwick,Florine,8.2,https://pitchfork.com/reviews/albums/13735-florine/,2009.0
10795,Paul McCartney,Good Evening New York City,5.9,https://pitchfork.com/reviews/albums/13753-good-evening-new-york-city/,2009.0
10796,Felt,Felt 3: A Tribute to Rosie Perez,5.8,https://pitchfork.com/reviews/albums/13752-felt-3-a-tribute-to-rosie-perez/,2009.0
10797,Early Day Miners,The Treatment,5.6,https://pitchfork.com/reviews/albums/13564-the-treatment/,2009.0
10798,Jookabox,Dead Zone Boys,6.4,https://pitchfork.com/reviews/albums/13734-dead-zone-boys/,2009.0
10799,Rakim,The Seventh Seal,5.6,https://pitchfork.com/reviews/albums/13738-the-seventh-seal/,2009.0
10800,Dâm-Funk,Toeachizown,8.2,https://pitchfork.com/reviews/albums/13634-toeachizown/,2009.0
10801,Rihanna,Rated R,6.1,https://pitchfork.com/reviews/albums/13740-rated-r/,2009.0
10802,Charlotte Hatherley,New Worlds,8.0,https://pitchfork.com/reviews/albums/13746-new-worlds/,2009.0
10803,Edan,Echo Party,6.8,https://pitchfork.com/reviews/albums/13720-echo-party/,2009.0
10804,Lackthereof,A Retrospective 1998-2008 or I Was a Christian Emo Twentysomething,7.2,https://pitchfork.com/reviews/albums/13713-a-retrospective-1998-2008-or-i-was-a-christian-emo-twentysomething/,2009.0
10805,BlakRoc,Blakroc,6.7,https://pitchfork.com/reviews/albums/13747-blakroc/,2009.0
10806,Kraftwerk,The Catalogue,9.5,https://pitchfork.com/reviews/albums/13742-the-catalogue/,2009.0
10807,Mount Kimbie,Maybes EP,7.4,https://pitchfork.com/reviews/albums/13731-maybes-ep-sketch-on-glass-ep/,2009.0
10808,Pelican,What We All Come to Need,5.5,https://pitchfork.com/reviews/albums/13670-what-we-all-come-to-need/,2009.0
10809,Jahdan Blakkamoore,Buzzrock Warrior,6.8,https://pitchfork.com/reviews/albums/13665-buzzrock-warrior/,2009.0
10810,The Bravery,Stir the Blood,2.3,https://pitchfork.com/reviews/albums/13727-stir-the-blood/,2009.0
10811,Jay Farrar & Benjamin Gibbard,One Fast Move or I'm Gone: Music From Kerouac's Big Sur,4.9,https://pitchfork.com/reviews/albums/13741-one-fast-move-or-im-gone-music-from-kerouacs-big-sur/,2009.0
10812,The Happy Hollows,Spells,7.2,https://pitchfork.com/reviews/albums/13724-spells/,2009.0
10813,Think About Life,Family,6.1,https://pitchfork.com/reviews/albums/13726-family/,2009.0
10814,Clare and the Reasons,Arrow,5.1,https://pitchfork.com/reviews/albums/13715-arrow/,2009.0
10815,Frank Sinatra,New York,6.1,https://pitchfork.com/reviews/albums/13733-new-york/,2009.0
10816,Animal Collective,Fall Be Kind EP,8.9,https://pitchfork.com/reviews/albums/13739-fall-be-kind-ep/,2009.0
10817,Gary Higgins,Seconds,3.2,https://pitchfork.com/reviews/albums/13712-seconds/,2009.0
10818,D. Charles Speer and the Helix,Distillation,7.5,https://pitchfork.com/reviews/albums/13718-distillation/,2009.0
10819,Gift of Gab,Escape 2 Mars,5.4,https://pitchfork.com/reviews/albums/13730-escape-2-mars/,2009.0
10820,Holopaw,"Oh, Glory. Oh, Wilderness.",8.1,https://pitchfork.com/reviews/albums/13714-oh-glory-oh-wilderness/,2009.0
10821,Jawbox,For Your Own Special Sweetheart,9.3,https://pitchfork.com/reviews/albums/13732-for-your-own-special-sweetheart/,2009.0
10822,Lake Heartbeat,Trust in Numbers,6.9,https://pitchfork.com/reviews/albums/13719-trust-in-numbers/,2009.0
10823,Various Artists,Ouled Bambara: Portraits of Gnawa,7.3,https://pitchfork.com/reviews/albums/13723-ouled-bambara-portraits-of-gnawa/,2009.0
10824,Glass Ghost,Idol Omen,7.7,https://pitchfork.com/reviews/albums/13722-idol-omen/,2009.0
10825,Various Artists,Can You Dig It? The Music and Politics of Black Action Films 1968-75,8.7,https://pitchfork.com/reviews/albums/13683-can-you-dig-it-the-music-and-politics-of-black-action-films-1968-75/,2009.0
10826,Tom Waits,Glitter and Doom Live,8.0,https://pitchfork.com/reviews/albums/13725-glitter-and-doom-live/,2009.0
10827,Get Back Guinozzi!,Carpet Madness,7.1,https://pitchfork.com/reviews/albums/13706-carpet-madness/,2009.0
10828,Grant Hart,Hot Wax,4.2,https://pitchfork.com/reviews/albums/13586-hot-wax/,2009.0
10829,Snow Patrol,Up to Now,5.1,https://pitchfork.com/reviews/albums/13693-up-to-now/,2009.0
10830,The Doors,Live in New York,7.0,https://pitchfork.com/reviews/albums/13721-live-in-new-york/,2009.0
10831,RJD2,2002-2010,8.2,https://pitchfork.com/reviews/albums/13631-2002-2010/,2009.0
10832,Christmas Island,Blackout Summer,6.3,https://pitchfork.com/reviews/albums/13697-blackout-summer/,2009.0
10833,Franklin Bruno,Local Currency: Solo 1992-1998,7.5,https://pitchfork.com/reviews/albums/13639-local-currency-solo-1992-1998/,2009.0
10834,Roll Deep,Street Anthems,8.5,https://pitchfork.com/reviews/albums/13655-street-anthems/,2009.0
10835,Hall and Oates,"Do What You Want, Be What You Are: The Music of Daryl Hall and John Oates",4.8,https://pitchfork.com/reviews/albums/13716-do-what-you-want-be-what-you-are-the-music-of-daryl-hall-and-john-oates/,2009.0
10836,Them Crooked Vultures,Them Crooked Vultures,6.2,https://pitchfork.com/reviews/albums/13717-them-crooked-vultures/,2009.0
10837,Vijay Iyer Trio,Historicity,7.8,https://pitchfork.com/reviews/albums/13412-historicity/,2009.0
10838,Hush Arbors,Yankee Reality,7.3,https://pitchfork.com/reviews/albums/13711-yankee-reality/,2009.0
10839,Orenda Fink,Ask the Night,4.4,https://pitchfork.com/reviews/albums/13702-ask-the-night/,2009.0
10840,Bibio,The Apple and the Tooth,6.2,https://pitchfork.com/reviews/albums/13707-the-apple-and-the-tooth/,2009.0
10841,Annie,Don't Stop,7.2,https://pitchfork.com/reviews/albums/13696-dont-stop-all-night-ep/,2009.0
10842,CFCF,Continent,7.7,https://pitchfork.com/reviews/albums/13648-continent/,2009.0
10843,Talk Normal,Sugarland,7.8,https://pitchfork.com/reviews/albums/13662-sugarland/,2009.0
10844,Kid Sister,Ultraviolet,4.4,https://pitchfork.com/reviews/albums/13684-ultraviolet/,2009.0
10845,David Bowie,Space Oddity [40th Anniversary Edition],6.7,https://pitchfork.com/reviews/albums/13610-space-oddity-40th-anniversary-edition/,2009.0
10846,Real Estate,Real Estate,8.5,https://pitchfork.com/reviews/albums/13703-real-estate/,2009.0
10847,Little Dragon,Machine Dreams,7.7,https://pitchfork.com/reviews/albums/13701-machine-dreams/,2009.0
10848,The Cribs,Ignore the Ignorant,7.0,https://pitchfork.com/reviews/albums/13709-ignore-the-ignorant/,2009.0
10849,50 Cent,Before I Self Destruct,6.0,https://pitchfork.com/reviews/albums/13700-before-i-self-destruct/,2009.0
10850,Guided by Voices,Suitcase 3: Up We Go Now,5.3,https://pitchfork.com/reviews/albums/13681-suitcase-3-up-we-go-now/,2009.0
10851,Lil Wayne,No Ceilings,7.7,https://pitchfork.com/reviews/albums/13672-no-ceilings/,2009.0
10852,King Midas Sound,Waiting For You,7.6,https://pitchfork.com/reviews/albums/13616-waiting-for-you/,2009.0
10853,Vitalic,Flashmob,7.9,https://pitchfork.com/reviews/albums/13704-flashmob/,2009.0
10854,The Rolling Stones,Get Yer Ya-Ya's Out! The Rolling Stones in Concert [40th Anniversary Deluxe Box Set],5.4,https://pitchfork.com/reviews/albums/13675-get-yer-ya-yas-out-the-rolling-stones-in-concert-40th-anniversary-deluxe-box-set/,2009.0
10855,Yeah Yeah Yeahs,iTunes Originals,7.0,https://pitchfork.com/reviews/albums/13646-itunes-originals/,2009.0
10856,Thee Oh Sees,Dog Poison,6.8,https://pitchfork.com/reviews/albums/13691-dog-poison/,2009.0
10857,Ola Podrida,Belly of the Lion,7.8,https://pitchfork.com/reviews/albums/13682-belly-of-the-lion/,2009.0
10858,"DJ /rupture, Matt Shadetek",Solar Life Raft,7.7,https://pitchfork.com/reviews/albums/13680-solar-life-raft/,2009.0
10859,Joe Goddard,Harvest Festival,6.9,https://pitchfork.com/reviews/albums/13676-harvest-festival/,2009.0
10860,God Help the Girl,Stills,6.3,https://pitchfork.com/reviews/albums/13640-stills/,2009.0
10861,The Mary Onettes,Islands,6.7,https://pitchfork.com/reviews/albums/13657-islands/,2009.0
10862,Six Finger Satellite,A Good Year for Hardness,4.5,https://pitchfork.com/reviews/albums/13679-a-good-year-for-hardness/,2009.0
10863,On Fillmore,Extended Vacation,8.0,https://pitchfork.com/reviews/albums/13694-extended-vacation/,2009.0
10864,Asobi Seksu,Rewolf,6.4,https://pitchfork.com/reviews/albums/13685-rewolf/,2009.0
10865,Nirvana,Bleach [Deluxe Edition],8.5,https://pitchfork.com/reviews/albums/13686-bleach-deluxe-edition-live-at-reading/,2009.0
10866,Digital Leather,Warm Brother,7.3,https://pitchfork.com/reviews/albums/13511-warm-brother/,2009.0
10867,Division Day,Visitation,6.2,https://pitchfork.com/reviews/albums/13689-visitation/,2009.0
10868,Dark Meat,Truce Opium,6.5,https://pitchfork.com/reviews/albums/13688-truce-opium/,2009.0
10869,Pylon,Chomp More,7.7,https://pitchfork.com/reviews/albums/13692-chomp-more/,2009.0
10870,Wale,Attention Deficit,6.6,https://pitchfork.com/reviews/albums/13695-attention-deficit/,2009.0
10871,Bottin,Horror Disco,6.1,https://pitchfork.com/reviews/albums/13663-horror-disco/,2009.0
10872,Efterklang,Performing Parades,5.7,https://pitchfork.com/reviews/albums/13653-performing-parades/,2009.0
10873,Various Artists,"Ghana Special: Modern Highlife, Afro-Sounds & Ghanaian Blues 1968-1981",8.5,https://pitchfork.com/reviews/albums/13649-ghana-special-modern-highlife-afro-sounds-ghanaian-blues-1968-1981/,2009.0
